siteID,length,stratum,observer,vegheight,
2136,49.3942,6,JB,Short,#N/A
2121,85.48975,8,JB,Short,#N/A
2122,2.96456,8,JB,Short,#N/A
2123,10.23212,8,JB,Short,#N/A
2124,57.45273,8,JB,Short,#N/A
2125,7.84143,8,JB,Short,#N/A
2126,30.59848,8,JB,Short,#N/A
2127,35.47082,8,JB,Short,#N/A
2128,90.85598,8,JB,Short,1
2113,51.65721,3,JB,Short,#N/A
2114,29.87458,3,JB,Short,#N/A
2115,9.76668,1,JB,Short,#N/A
2116,9.6074,1,JB,Short,1
2117,14.95789,1,JB,Short,#N/A
2118,6.74295,1,JB,Short,#N/A
2119,9.73659,8,JB,Short,#N/A
2120,88.81655,8,JB,Short,1
2105,47.23779,2,JB,Short,1
2106,29.79214,2,JB,Short,#N/A
2107,28.82552,3,JB,Short,#N/A
2108,54.97075,3,JB,Short,#N/A
2109,57.01406,3,JB,Short,#N/A
2110,28.27173,3,JB,Short,#N/A
2111,57.26461,3,JB,Short,#N/A
2112,27.77467,3,JB,Short,#N/A
2097,35.47606,2,JB,Short,#N/A
2098,28.95926,2,JB,Short,#N/A
2099,85.48944,2,JB,Short,#N/A
2100,48.18449,2,JB,Short,1
2101,29.15994,2,JB,Short,1
2102,63.43846,2,JB,Short,1
2103,30.64313,2,JB,Short,#N/A
2104,3.74754,2,JB,Short,#N/A
2089,33.17689,5,JB,Short,1
2090,90.52865,5,JB,Short,1
2091,26.83805,5,JB,Short,#N/A
2092,29.64401,5,JB,Short,1
2093,14.48431,5,JB,Short,#N/A
2094,75.07367,5,JB,Short,1
2095,10.48417,2,JB,Short,#N/A
2096,2.15078,2,JB,Short,#N/A
2081,61.65719,2,JB,Short,1
2082,2.84905,3,JB,Short,#N/A
2083,57.02307,3,JB,Short,#N/A
2084,56.7836,3,JB,Short,#N/A
2085,28.22856,8,JB,Short,#N/A
2086,57.29866,8,JB,Short,#N/A
2087,25.49113,8,JB,Short,#N/A
2088,29.0311,5,JB,Short,#N/A
2073,14.45127,5,JB,Short,#N/A
2074,115.60659,2,JB,Short,1
2075,14.09517,2,JB,Short,1
2076,57.92866,3,JB,Short,#N/A
2077,57.93384,3,JB,Short,#N/A
2078,28.23689,6,JB,Short,#N/A
2079,31.44971,2,JB,Short,1
2080,1.75625,2,JB,Short,#N/A
2065,29.09395,8,JB,Short,#N/A
2066,31.0483,8,JB,Short,1
2067,54.78791,8,JB,Short,#N/A
2068,99.34812,8,JB,Short,1
2069,4.72894,8,JB,Short,#N/A
2070,0.10064,6,JB,Short,#N/A
2071,21.0586,5,JB,Short,#N/A
2072,29.0777,5,JB,Short,#N/A
2057,33.69288,2,JB,Short,#N/A
2058,37.93924,2,JB,Short,#N/A
2059,2.3287,2,JB,Short,#N/A
2060,1.76908,3,JB,Short,#N/A
2061,29.14198,3,JB,Short,#N/A
2062,3.78292,3,JB,Short,#N/A
2063,10.92641,3,JB,Short,#N/A
2064,58.91177,8,JB,Short,#N/A
2049,59.29137,1,JB,Short,1
2050,12.7651,6,JB,Short,#N/A
2051,16.82627,6,JB,Short,#N/A
2052,12.28312,6,JB,Short,#N/A
2053,0.90241,6,JB,Short,#N/A
2054,33.07534,5,JB,Short,#N/A
2055,151.69287,2,JB,Short,#N/A
2056,120.32457,2,JB,Short,#N/A
2553,32.40921,2,PP,Short,#N/A
2554,13.82772,3,PP,Short,#N/A
2555,60.64977,3,PP,Short,1
2556,31.03384,3,PP,Short,#N/A
2557,40.0177,8,PP,Short,#N/A
2558,31.36948,8,PP,Short,#N/A
2559,65.7141,6,PP,Short,1
2560,189.02439,2,PP,Short,#N/A
2545,31.89498,8,PP,Short,#N/A
2546,46.47564,6,PP,Short,#N/A
2547,46.06758,6,PP,Short,#N/A
2548,65.90237,6,PP,Short,#N/A
2549,35.46496,6,PP,Short,#N/A
2550,82.37991,2,PP,Short,1
2551,1.33066,2,PP,Short,#N/A
2552,33.81477,2,PP,Short,#N/A
2537,32.75756,8,PP,Short,1
2538,35.3447,8,PP,Short,#N/A
2539,84.99981,8,PP,Short,#N/A
2540,19.16536,8,PP,Short,#N/A
2541,23.00226,8,PP,Short,#N/A
2542,40.22412,8,PP,Short,#N/A
2543,7.84003,8,PP,Short,#N/A
2544,18.36272,8,PP,Short,#N/A
2529,17.67326,2,PP,Short,#N/A
